row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source
2163,7,Narayan Datt Tiwari,M,INC,,CM,Additional Charge,"Thursday, 2 September 1982","Monday, 6 September 1982",Lok Sabha,NAINITAL,Uttar_Pradesh,coal,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,exception: ministry out of gazette date range,7_Uttar_Pradesh_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2164,7,Kamalapati Tripathi,M,INC,,CM,,"Monday, 14 January 1980","Wednesday, 12 November 1980",Lok Sabha,VARANASI,Uttar_Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,7_Uttar_Pradesh_52_1_0,Council of Ministers Publication,Council of Ministers Publication
2165,6,Hitendra Desai,M,INC,,CM,Deputy Chairman,"Monday, 30 July 1979","Monday, 14 January 1980",Lok Sabha,GODHRA,Gujarat,civil supplies,"commerce, industry, civil supplies",,exception: ministry out of gazette date range,6_Gujarat_18_1_0,Council of Ministers Publication,Council of Ministers Publication
2166,7,Janki Ballav Patnaik,M,INC,,CM,,"Monday, 14 January 1980","Saturday, 7 June 1980",Lok Sabha,CUTTACK,Odisha,tourism,"transport: shipping, railways, civil aviation, tourism",,exception: ministry out of gazette date range,7_Odisha_6_1_0,Council of Ministers Publication,Council of Ministers Publication
2167,7,Janki Ballav Patnaik,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Saturday, 7 June 1980",Lok Sabha,CUTTACK,Odisha,labour,"labour, employment, rehabilitation",,,7_Odisha_6_1_0,Council of Ministers Publication,Council of Ministers Publication
2168,7,Kedar Panday,M,INC,,CM,,"Sunday, 8 June 1980","Wednesday, 12 November 1980",Lok Sabha,BETTIAH,Bihar,irrigation,"irrigation, power & energy",,,7_Bihar_2_1_0,Council of Ministers Publication,Council of Ministers Publication
2169,7,Kedar Panday,M,INC,,CM,,"Friday, 15 January 1982","Saturday, 29 January 1983",Lok Sabha,BETTIAH,Bihar,irrigation,"irrigation, power & energy",,,7_Bihar_2_1_0,Council of Ministers Publication,Council of Ministers Publication
2170,7,Kedar Panday,M,INC,,CM,,"Wednesday, 12 November 1980","Friday, 15 January 1982",Lok Sabha,BETTIAH,Bihar,railways,"transport: shipping, railways, civil aviation, tourism",,,7_Bihar_2_1_0,Council of Ministers Publication,Council of Ministers Publication
2171,7,Veerendra Patil,M,INC,,CM,,"Friday, 7 March 1980","Sunday, 19 October 1980",Lok Sabha,BAGALKOT,Karnataka,petroleum & chemicals,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,exception: ministry out of gazette date range,7_Karnataka_27_1_0,Council of Ministers Publication,Council of Ministers Publication
2172,7,Veerendra Patil,M,INC,,CM,,"Sunday, 19 October 1980","Thursday, 2 September 1982",Lok Sabha,BAGALKOT,Karnataka,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,7_Karnataka_27_1_0,Council of Ministers Publication,Council of Ministers Publication
2173,7,Veerendra Patil,M,INC,,CM,,"Thursday, 2 September 1982","Wednesday, 31 October 1984",Lok Sabha,BAGALKOT,Karnataka,labour,"labour, employment, rehabilitation",,exception: ministry out of gazette date range,7_Karnataka_27_1_0,Council of Ministers Publication,Council of Ministers Publication
2174,7,Veerendra Patil,M,INC,,CM,Additional Charge,"Friday, 7 September 1984","Wednesday, 31 October 1984",Lok Sabha,BAGALKOT,Karnataka,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,7_Karnataka_27_1_0,Council of Ministers Publication,Council of Ministers Publication
2175,7,Veerendra Patil,M,INC,,CM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,BAGALKOT,Karnataka,labour,"labour, employment, rehabilitation",,,7_Karnataka_27_1_0,Council of Ministers Publication,Council of Ministers Publication
2176,7,Veerendra Patil,M,INC,,CM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,BAGALKOT,Karnataka,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,7_Karnataka_27_1_0,Council of Ministers Publication,Council of Ministers Publication
2177,7,Shivraj V Patil,M,INC,,MoS,,"Sunday, 19 October 1980","Friday, 15 January 1982",Lok Sabha,LATUR,Maharashtra,defence,defence,,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2178,7,Shivraj V Patil,M,INC,,MoS,Independent Charge,"Friday, 15 January 1982","Saturday, 29 January 1983",Lok Sabha,LATUR,Maharashtra,commerce,"commerce, industry, civil supplies",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2179,7,Shivraj V Patil,M,INC,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,LATUR,Maharashtra,science & technology,scientific research,,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2180,7,Shivraj V Patil,M,INC,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,LATUR,Maharashtra,space,"earth, ocean, space",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2181,7,Shivraj V Patil,M,INC,atomic energy,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,LATUR,Maharashtra,atomic energy,atomic energy,,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2182,7,Shivraj V Patil,M,INC,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,LATUR,Maharashtra,electronics,"electronics, information technology & communications",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2183,7,Shivraj V Patil,M,INC,ocean development,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,LATUR,Maharashtra,ocean development,"earth, ocean, space",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2184,7,Shivraj V Patil,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,LATUR,Maharashtra,science & technology,scientific research,,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2185,7,Shivraj V Patil,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,LATUR,Maharashtra,space,"earth, ocean, space",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2186,7,Shivraj V Patil,M,INC,atomic energy,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,LATUR,Maharashtra,atomic energy,atomic energy,,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2187,7,Shivraj V Patil,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,LATUR,Maharashtra,electronics,"electronics, information technology & communications",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2188,7,Shivraj V Patil,M,INC,ocean development,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,LATUR,Maharashtra,ocean development,"earth, ocean, space",,,7_Maharashtra_35_1_0,Council of Ministers Publication,Council of Ministers Publication
2189,7,Buta Singh,M,INC,,MoS,,"Sunday, 8 June 1980","Friday, 15 January 1982",Lok Sabha,ROPAR,Punjab,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2190,7,Buta Singh,M,INC,,MoS,Independent Charge,"Friday, 15 January 1982","Thursday, 2 September 1982",Lok Sabha,ROPAR,Punjab,supply,supply,,exception: ministry out of gazette date range,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2191,7,Buta Singh,M,INC,,MoS,Independent Charge,"Thursday, 2 September 1982","Saturday, 29 January 1983",Lok Sabha,ROPAR,Punjab,supply,supply,,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2192,7,Buta Singh,M,INC,,MoS,Independent Charge,"Thursday, 2 September 1982","Saturday, 29 January 1983",Lok Sabha,ROPAR,Punjab,sports,"youth affairs, sports",,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2193,7,Buta Singh,M,INC,,CM,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,ROPAR,Punjab,parliamentary affairs,parliamentary affairs,,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2194,7,Buta Singh,M,INC,,CM,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,ROPAR,Punjab,sports,"youth affairs, sports",,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2195,7,Buta Singh,M,INC,,CM,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,ROPAR,Punjab,works & housing,"works, housing, urban development",,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2196,7,Buta Singh,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,ROPAR,Punjab,parliamentary affairs,parliamentary affairs,,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2197,7,Buta Singh,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,ROPAR,Punjab,sports,"youth affairs, sports",,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2198,7,Buta Singh,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,ROPAR,Punjab,works & housing,"works, housing, urban development",,,7_Punjab_7_1_0,Council of Ministers Publication,Council of Ministers Publication
2199,7,H K L Bhagat,M,INC,,MoS,,"Thursday, 2 September 1982","Monday, 14 February 1983",Lok Sabha,EAST DELHI,Delhi,works & housing,"works, housing, urban development",,,7_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2200,7,H K L Bhagat,M,INC,,MoS,,"Thursday, 2 September 1982","Monday, 14 February 1983",Lok Sabha,EAST DELHI,Delhi,parliamentary affairs,parliamentary affairs,,,7_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2201,7,H K L Bhagat,M,INC,,MoS,Independent Charge,"Monday, 14 February 1983","Wednesday, 31 October 1984",Lok Sabha,EAST DELHI,Delhi,information & broadcasting,"electronics, information technology & communications",,,7_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2202,7,H K L Bhagat,M,INC,,MoS,,"Monday, 14 February 1983","Wednesday, 31 October 1984",Lok Sabha,EAST DELHI,Delhi,parliamentary affairs,parliamentary affairs,,,7_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2203,7,H K L Bhagat,M,INC,,MoS,Independent Charge,"Sunday, 4 November 1984","Saturday, 1 December 1984",Lok Sabha,EAST DELHI,Delhi,information & broadcasting,"electronics, information technology & communications",,,7_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2204,7,H K L Bhagat,M,INC,,MoS,,"Sunday, 4 November 1984","Saturday, 1 December 1984",Lok Sabha,EAST DELHI,Delhi,parliamentary affairs,parliamentary affairs,,,7_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication
2205,7,Ram Niwas Mirdha,M,INC,,MoS,Independent Charge,"Saturday, 29 January 1983","Thursday, 2 August 1984",Rajya Sabha,,Rajasthan,irrigation,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication
2206,7,Ram Niwas Mirdha,M,INC,,MoS,,"Thursday, 2 August 1984","Wednesday, 31 October 1984",Rajya Sabha,,Rajasthan,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication
2207,7,Ram Niwas Mirdha,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Rajya Sabha,,Rajasthan,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication
2208,7,Pranab Mukherjee,M,INC,,CM,,"Monday, 14 January 1980","Friday, 15 January 1982",Rajya Sabha,,West Bengal,commerce,"commerce, industry, civil supplies",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication
2209,7,Pranab Mukherjee,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Friday, 15 January 1982",Rajya Sabha,,West Bengal,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication
2210,7,Pranab Mukherjee,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Friday, 15 January 1982",Rajya Sabha,,West Bengal,civil supplies,"commerce, industry, civil supplies",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication
2211,7,Pranab Mukherjee,M,INC,,CM,,"Friday, 15 January 1982","Wednesday, 31 October 1984",Rajya Sabha,,West Bengal,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication
2212,7,Pranab Mukherjee,M,INC,,CM,Additional Charge,"Friday, 7 September 1984","Wednesday, 31 October 1984",Rajya Sabha,,West Bengal,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
2213,7,Pranab Mukherjee,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Rajya Sabha,,West Bengal,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication
2214,7,Pranab Mukherjee,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Rajya Sabha,,West Bengal,commerce & civil supplies,"commerce, industry, civil supplies",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication
2215,7,Pranab Mukherjee,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Rajya Sabha,,West Bengal,commerce & civil supplies,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
2216,7,K Vijay Bhaskara Reddy,M,INC,,CM,,"Saturday, 29 January 1983","Wednesday, 2 February 1983",Lok Sabha,KURNOOL,Andhra_Pradesh,without portfolio,without portfolio,,exception: without portfolio,7_Andhra_Pradesh_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2217,7,K Vijay Bhaskara Reddy,M,INC,,CM,,"Wednesday, 2 February 1983","Friday, 7 September 1984",Lok Sabha,KURNOOL,Andhra_Pradesh,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,7_Andhra_Pradesh_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2218,7,K Vijay Bhaskara Reddy,M,INC,,CM,,"Friday, 7 September 1984","Wednesday, 31 October 1984",Lok Sabha,KURNOOL,Andhra_Pradesh,industry,"commerce, industry, civil supplies",,,7_Andhra_Pradesh_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2219,7,K Vijay Bhaskara Reddy,M,INC,,CM,,"Sunday, 4 November 1984","Friday, 21 December 1984",Lok Sabha,KURNOOL,Andhra_Pradesh,industry & company affairs,"commerce, industry, civil supplies",,,7_Andhra_Pradesh_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2220,7,R Venkataram,M,INC,,CM,,"Monday, 14 January 1980","Friday, 15 January 1982",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,finance,finance,,,7_Tamil_Nadu_3_1_0,Council of Ministers Publication,Council of Ministers Publication
2221,7,R Venkataram,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Thursday, 3 April 1980",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,industry,"commerce, industry, civil supplies",,,7_Tamil_Nadu_3_1_0,Council of Ministers Publication,Council of Ministers Publication
2222,7,R Venkataram,M,INC,,CM,,"Friday, 15 January 1982","Thursday, 2 August 1984",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,defence,defence,,,7_Tamil_Nadu_3_1_0,Council of Ministers Publication,Council of Ministers Publication
2223,7,R Venkataram,M,INC,,CM,Additional Charge,"Tuesday, 22 June 1982","Thursday, 2 September 1982",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,home affairs,home affairs,,,7_Tamil_Nadu_3_1_0,Council of Ministers Publication,Council of Ministers Publication
2224,7,B Shankaranand,M,INC,,CM,,"Monday, 14 January 1980","Sunday, 19 October 1980",Lok Sabha,CHIKKODI,Karnataka,education & culture,education,culture,,7_Karnataka_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2225,7,B Shankaranand,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Sunday, 19 October 1980",Lok Sabha,CHIKKODI,Karnataka,health & family welfare,health,,,7_Karnataka_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2226,7,B Shankaranand,M,INC,,CM,,"Sunday, 19 October 1980","Wednesday, 31 October 1984",Lok Sabha,CHIKKODI,Karnataka,health & family welfare,health,,,7_Karnataka_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2227,7,B Shankaranand,M,INC,,CM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,CHIKKODI,Karnataka,health & family welfare,health,,,7_Karnataka_26_1_0,Council of Ministers Publication,Council of Ministers Publication
2228,7,Anant Prasad Sharma,M,INC,,CM,,"Monday, 14 January 1980","Sunday, 19 October 1980",Rajya Sabha,,Bihar,shipping & transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication
2229,7,Anant Prasad Sharma,M,INC,,CM,,"Sunday, 19 October 1980","Thursday, 2 September 1982",Rajya Sabha,,Bihar,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication
2230,7,Anant Prasad Sharma,M,INC,,CM,,"Thursday, 2 September 1982","Monday, 14 February 1983",Rajya Sabha,,Bihar,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication
2231,7,P Shiv Shanker,M,INC,,CM,,"Monday, 14 January 1980","Friday, 15 January 1982",Lok Sabha,SECUNDERABAD,Andhra_Pradesh,law & justice,law & justice,,exception: ministry out of gazette date range,7_Andhra_Pradesh_31_1_0,Council of Ministers Publication,Council of Ministers Publication
