row_id,ls_number,NAME,GENDER,PARTY,DEPARTMENT,RANK,RANK_COMMENT,appointment_begin,appointment_end,HOUSE,CONSTITUENCY,STATE,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,appointment_begin_in_datetime,appointment_end_in_datetime,appointment_difference_in_years,starting_year,end_year,list_of_years
3867,12,PRAMOD MAHAJAN,M,BJP,,CM,NOT_APPLICABLE,"Wednesday, 3 February 1999","Wednesday, 13 October 1999",Rajya Sabha,NOT_APPLICABLE,Maharashtra,food processing industries,"food, consumer affairs, public distribution",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1648.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,1999-02-03,1999-10-13,0.689952565761104,1999-01-01,1999-01-01,
3868,13,PRAMOD MAHAJAN,M,BJP,,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Monday, 22 November 1999",Rajya Sabha,NOT_APPLICABLE,Maharashtra,water resources,"water, rivers & sanitation",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,1999-10-13,1999-11-22,0.1095162802795403,1999-01-01,1999-01-01,
3869,13,PRAMOD MAHAJAN,M,BJP,,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Wednesday, 29 January 2003",Rajya Sabha,NOT_APPLICABLE,Maharashtra,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf,1999-10-13,2003-01-29,3.2964400364141633,1999-01-01,2003-01-01,"2000,2001,2002,2003,"
3870,13,PRAMOD MAHAJAN,M,BJP,,CM,NOT_APPLICABLE,"Monday, 22 November 1999","Friday, 11 January 2002",Rajya Sabha,NOT_APPLICABLE,Maharashtra,information technology,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1697.pdf,1999-11-22,2002-01-11,2.1383053724580243,1999-01-01,2002-01-01,"2000,2001,2002,"
3871,13,PRAMOD MAHAJAN,M,BJP,,CM,NOT_APPLICABLE,"Saturday, 1 September 2001","Friday, 11 January 2002",Rajya Sabha,NOT_APPLICABLE,Maharashtra,communications,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1697.pdf,2001-09-01,2002-01-11,0.361403724922483,2001-01-01,2002-01-01,"2002,"
3872,13,PRAMOD MAHAJAN,M,BJP,,CM,NOT_APPLICABLE,"Friday, 11 January 2002","Wednesday, 29 January 2003",Rajya Sabha,NOT_APPLICABLE,Maharashtra,communications & information technology,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1697.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,2002-01-11,2003-01-29,1.0486183836765983,2002-01-01,2003-01-01,"2003,"
3873,14,PRANAB MUKHERJEE,M,INC,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Tuesday, 24 October 2006",Lok Sabha,JANGIPUR,West_Bengal,defence,defence,,,14_West_Bengal_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,2004-05-22,2006-10-24,2.4230477011848293,2004-01-01,2006-01-01,"2005,2006,"
3874,14,PRANAB MUKHERJEE,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 24 October 2006","Friday, 22 May 2009",Lok Sabha,JANGIPUR,West_Bengal,external affairs,external affairs,,,14_West_Bengal_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2006-10-24,2009-05-22,2.5763704935761855,2006-01-01,2009-01-01,"2007,2008,2009,"
3875,14,PRANAB MUKHERJEE,M,INC,,CM,NOT_APPLICABLE,"Saturday, 24 January 2009","Friday, 22 May 2009",Lok Sabha,JANGIPUR,West_Bengal,finance,finance,,,14_West_Bengal_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1451.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2009-01-24,2009-05-22,0.3230730268246439,2009-01-01,2009-01-01,
3876,15,PRANAB MUKHERJEE,M,INC,,CM,NOT_APPLICABLE,"Saturday, 23 May 2009","Tuesday, 26 June 2012",Lok Sabha,JANGIPUR,West_Bengal,finance,finance,,,15_West_Bengal_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_890.pdf,2009-05-23,2012-06-26,3.0938349178970137,2009-01-01,2012-01-01,"2010,2011,2012,"
3877,10,PRANAB MUKHERJEE,M,INC,,CM,NOT_APPLICABLE,"Monday, 18 January 1993","Friday, 9 July 1993",Rajya Sabha,NOT_APPLICABLE,West_Bengal,commerce,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1558.pdf,1993-01-18,1993-07-09,0.4709200052020233,1993-01-01,1993-01-01,
3878,10,PRANAB MUKHERJEE,M,INC,,CM,NOT_APPLICABLE,"Friday, 10 February 1995","Thursday, 16 May 1996",Rajya Sabha,NOT_APPLICABLE,West_Bengal,external affairs,external affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,1995-02-10,1996-05-16,1.262175130221702,1995-01-01,1996-01-01,"1996,"
3879,15,PRATEEK PRAKASHBAPU PATIL,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Sunday, 14 June 2009",Lok Sabha,SANGLI,Maharashtra,heavy industries & public enterprises,heavy industry,,,15_Maharashtra_44_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,2009-05-28,2009-06-14,0.04654441911880463,2009-01-01,2009-01-01,
3880,15,PRATEEK PRAKASHBAPU PATIL,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 14 June 2009","Wednesday, 19 January 2011",Lok Sabha,SANGLI,Maharashtra,youth affairs & sports,"youth affairs, sports",,,15_Maharashtra_44_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,2009-06-14,2011-01-19,1.5989376920812886,2009-01-01,2011-01-01,"2010,2011,"
3881,15,PRATEEK PRAKASHBAPU PATIL,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 19 January 2011","Monday, 26 May 2014",Lok Sabha,SANGLI,Maharashtra,coal,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Maharashtra_44_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2011-01-19,2014-05-26,3.348460269546945,2011-01-01,2014-01-01,"2012,2013,2014,"
3882,14,PREM CHAND GUPTA,M,RJD,,MoS,Independent Charge,"Saturday, 22 May 2004","Sunday, 29 January 2006",Rajya Sabha,NOT_APPLICABLE,Jharkhand,company affairs,"commerce, industry, civil supplies",,Exception,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,2004-05-22,2006-01-29,1.6892886233119093,2004-01-01,2006-01-01,"2005,2006,"
3883,14,PREM CHAND GUPTA,M,RJD,,CM,NOT_APPLICABLE,"Sunday, 29 January 2006","Friday, 22 May 2009",Rajya Sabha,NOT_APPLICABLE,Jharkhand,company affairs,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2006-01-29,2009-05-22,3.3101295714491057,2006-01-01,2009-01-01,"2007,2008,2009,"
3884,15,PRENEET KAUR,F,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Monday, 26 May 2014",Lok Sabha,PATIALA,Punjab,external affairs,external affairs,,,15_Punjab_13_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2009-05-28,2014-05-26,4.993942380747038,2009-01-01,2014-01-01,"2010,2011,2012,2013,2014,"
3885,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,parliamentary affairs,parliamentary affairs,,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf,2009-05-28,2010-11-10,1.4538286207108975,2009-01-01,2010-01-01,"2010,"
3886,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,"personnel, public grievances & pension","personnel, public/private grievances & pension",,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf,2009-05-28,2010-11-10,1.4538286207108975,2009-01-01,2010-01-01,"2010,"
3887,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,earth sciences,"earth, ocean, space",,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf,2009-05-28,2010-11-10,1.4538286207108975,2009-01-01,2010-01-01,"2010,"
3888,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,prime minister's office,prime minister's office,,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf,2009-05-28,2010-11-10,1.4538286207108975,2009-01-01,2010-01-01,"2010,"
3889,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,science & technology,scientific research,,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf,2009-05-28,2010-11-10,1.4538286207108975,2009-01-01,2010-01-01,"2010,"
3890,14,PRITHVIRAJ CHAVAN,M,INC,,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Rajya Sabha,NOT_APPLICABLE,Maharashtra,prime minister's office,prime minister's office,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2004-05-22,2009-05-22,4.999418194761015,2004-01-01,2009-01-01,"2005,2006,2007,2008,2009,"
3891,14,PRITHVIRAJ CHAVAN,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 6 April 2008","Friday, 22 May 2009",Rajya Sabha,NOT_APPLICABLE,Maharashtra,"personnel, personal grievances, & pensions","personnel, public/private grievances & pension",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2008-04-06,2009-05-22,1.1252797798722767,2008-01-01,2009-01-01,"2009,"
3892,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 18 November 2005",Lok Sabha,RAIGANJ,West_Bengal,water resources,"water, rivers & sanitation",,,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,2004-05-22,2005-11-18,1.4921593188087368,2004-01-01,2005-01-01,"2005,"
3893,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 1 November 2005","Sunday, 6 April 2008",Lok Sabha,RAIGANJ,West_Bengal,parliamentary affairs,parliamentary affairs,,,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1457.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,2005-11-01,2008-04-06,2.4285235151988065,2005-01-01,2008-01-01,"2006,2007,2008,"
3894,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,NOT_APPLICABLE,"Friday, 18 November 2005","Tuesday, 11 November 2008",Lok Sabha,RAIGANJ,West_Bengal,information & broadcasting,"electronics, information technology & communications",,,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1488.pdf,2005-11-18,2008-11-11,2.9815807306104847,2005-01-01,2008-01-01,"2006,2007,2008,"
3895,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 11 November 2008","Friday, 22 May 2009",Lok Sabha,RAIGANJ,West_Bengal,without portfolio,without portfolio,,exception: without portfolio,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1488.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2008-11-11,2009-05-22,0.5256781453417935,2008-01-01,2009-01-01,"2009,"
3896,13,PROF. CHAMAN LAL GUPTA,M,BJP,,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 1 September 2001",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,13_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,1999-10-13,2001-09-01,1.8864179278150817,1999-01-01,2001-01-01,"2000,2001,"
3897,13,PROF. CHAMAN LAL GUPTA,M,BJP,,MoS,Independent Charge,"Saturday, 1 September 2001","Monday, 1 July 2002",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,food processing industries,"food, consumer affairs, public distribution",,,13_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,2001-09-01,2002-07-01,0.8295858231175178,2001-01-01,2002-01-01,"2002,"
3898,13,PROF. CHAMAN LAL GUPTA,M,BJP,,MoS,NOT_APPLICABLE,"Monday, 1 July 2002","Saturday, 22 May 2004",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,defence,defence,,,13_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2002-07-01,2004-05-22,1.8918937418290587,2002-01-01,2004-01-01,"2003,2004,"
3899,15,PROF. K.V. THOMAS,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,ERNAKULAM,Kerala,agriculture,agriculture,,,15_Kerala_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,2009-05-28,2011-01-19,1.645482111200093,2009-01-01,2011-01-01,"2010,2011,"
3900,15,PROF. K.V. THOMAS,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,ERNAKULAM,Kerala,"food, consumer affairs, public distribution","food, consumer affairs, public distribution",,,15_Kerala_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,2009-05-28,2011-01-19,1.645482111200093,2009-01-01,2011-01-01,"2010,2011,"
3901,15,PROF. K.V. THOMAS,M,INC,,MoS,Independent Charge,"Wednesday, 19 January 2011","Monday, 26 May 2014",Lok Sabha,ERNAKULAM,Kerala,"food, consumer affairs, public distribution","food, consumer affairs, public distribution",,,15_Kerala_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2011-01-19,2014-05-26,3.348460269546945,2011-01-01,2014-01-01,"2012,2013,2014,"
3902,10,R. K. DHAWAN,M,INC,,MoS,Independent Charge,"Friday, 15 September 1995","Wednesday, 21 February 1996",Rajya Sabha,NOT_APPLICABLE,Andhra_Pradesh,urban affairs & employment,"works, housing, urban development",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1601.pdf,1995-09-15,1996-02-21,0.4353272141111727,1995-01-01,1996-01-01,"1996,"
3903,12,R. KRISHNA HEGDE,M,JP,,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Rajya Sabha,NOT_APPLICABLE,Karnataka,commerce & industry,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,1998-03-19,1999-10-13,1.568820715004415,1998-01-01,1999-01-01,"1999,"
3904,10,R. L. BHATIA,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 2 July 1992","Thursday, 16 May 1996",Lok Sabha,AMRITSAR,Punjab,external affairs,external affairs,,,10_Punjab_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,1992-07-02,1996-05-16,3.87140050788175,1992-01-01,1996-01-01,"1993,1994,1995,1996,"
3905,11,R. L. JALAPPA,M,JD,,MoS,Independent Charge,"Saturday, 29 June 1996","Saturday, 6 July 1996",Lok Sabha,CHIKBALLAPUR,Karnataka,textiles,textiles,,,11_Karnataka_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,1996-06-29,1996-07-06,0.019165349048919554,1996-01-01,1996-01-01,
3906,11,R. L. JALAPPA,M,JD,,CM,NOT_APPLICABLE,"Saturday, 6 July 1996","Monday, 21 April 1997",Lok Sabha,CHIKBALLAPUR,Karnataka,textiles,textiles,,,11_Karnataka_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,1996-07-06,1997-04-21,0.7912551250196787,1996-01-01,1997-01-01,"1997,"
3907,11,R. L. JALAPPA,M,JD,,CM,NOT_APPLICABLE,"Monday, 21 April 1997","Wednesday, 21 January 1998",Lok Sabha,CHIKBALLAPUR,Karnataka,textiles,textiles,,,11_Karnataka_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1636.pdf,1997-04-21,1998-01-21,0.7529244269218396,1997-01-01,1998-01-01,"1998,"
3908,14,R. VELU,M,PMK,,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Wednesday, 22 April 2009",Lok Sabha,ARAKKONAM,Tamil_Nadu,railways,"transport: shipping, railways, civil aviation, tourism",,,14_Tamil_Nadu_6_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1443.pdf,2004-05-22,2009-04-22,4.917280984551359,2004-01-01,2009-01-01,"2005,2006,2007,2008,2009,"
3909,12,R.K. KUMAR,M,ADMK,,MoS,NOT_APPLICABLE,"Thursday, 19 March 1998","Saturday, 23 May 1998",Rajya Sabha,NOT_APPLICABLE,Tamil_Nadu,finance,finance,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1643.pdf,1998-03-19,1998-05-23,0.177963955454253,1998-01-01,1998-01-01,
3910,12,R.K. KUMAR,M,ADMK,,MoS,NOT_APPLICABLE,"Thursday, 19 March 1998","Saturday, 23 May 1998",Rajya Sabha,NOT_APPLICABLE,Tamil_Nadu,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1643.pdf,1998-03-19,1998-05-23,0.177963955454253,1998-01-01,1998-01-01,
3911,15,R.P.N. SINGH,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,road transport & highways,"transport: shipping, railways, civil aviation, tourism",,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,2009-05-28,2011-01-19,1.645482111200093,2009-01-01,2011-01-01,"2010,2011,"
3912,15,R.P.N. SINGH,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 19 January 2011","Sunday, 28 October 2012",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,2011-01-19,2012-10-28,1.7741637405285529,2011-01-01,2012-01-01,"2012,"
3913,15,R.P.N. SINGH,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 19 January 2011","Sunday, 28 October 2012",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,corporate affairs,"commerce, industry, civil supplies",,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,2011-01-19,2012-10-28,1.7741637405285529,2011-01-01,2012-01-01,"2012,"
3914,15,R.P.N. SINGH,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,home affairs,home affairs,,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2012-10-28,2014-05-26,1.574296529018392,2012-01-01,2014-01-01,"2013,2014,"
3915,16,DR. JITENDRA SINGH,M,BJP,,MoS,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,"personnel, public grievances & pension","personnel, public/private grievances & pension",,,16_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,2014-05-27,2019-05-30,5.007631915781981,2014-01-01,2019-01-01,"2015,2016,2017,2018,"
3916,11,RAGHUBANS PRASAD SINGH,M,JD,,MoS,Independent Charge,"Saturday, 6 July 1996","Monday, 21 April 1997",Lok Sabha,VAISHALI,Bihar,agriculture,agriculture,,,11_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,1996-07-06,1997-04-21,0.7912551250196787,1996-01-01,1997-01-01,"1997,"
3917,11,RAGHUBANS PRASAD SINGH,M,JD,,MoS,Independent Charge,"Monday, 21 April 1997","Monday, 9 June 1997",Lok Sabha,VAISHALI,Bihar,agriculture,agriculture,,,11_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,1997-04-21,1997-06-09,0.13415744334243687,1997-01-01,1997-01-01,
3918,11,RAGHUBANS PRASAD SINGH,M,JD,,MoS,Independent Charge,"Monday, 9 June 1997","Saturday, 10 January 1998",Lok Sabha,VAISHALI,Bihar,food & consumer affairs,"food, consumer affairs, public distribution",,,11_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1635.pdf,1997-06-09,1998-01-10,0.5886500065025292,1997-01-01,1998-01-01,"1998,"
3919,14,RAGHUBANS PRASAD SINGH,M,RJD,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,VAISHALI,Bihar,rural development,"rural development, community development, panchayati raj",,,14_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2004-05-22,2009-05-22,4.999418194761015,2004-01-01,2009-01-01,"2005,2006,2007,2008,2009,"
3920,14,RAGHUNATH JHA,M,RJD,,MoS,NOT_APPLICABLE,"Sunday, 6 April 2008","Friday, 22 May 2009",Lok Sabha,BETTIAH,Bihar,heavy industries & public enterprises,heavy industry,,,14_Bihar_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2008-04-06,2009-05-22,1.1252797798722767,2008-01-01,2009-01-01,"2009,"
3921,16,DHARMENDRA PRADHAN,M,BJP,,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 3 September 2017",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,2014-05-27,2017-09-03,3.271798873351267,2014-01-01,2017-01-01,"2015,2016,2017,"
